Edge ID,Start Node,Start Name,Start Coordinates,End Node,End Name,End Coordinates,distance_km,system_ID,start_point_idx,end_point_idx
pt_-4.05_39.6667-pt_-12.7714_45.2236,pt_-4.05_39.6667,"Mombasa, Kenya","(39.6667, -4.05)",pt_-12.7714_45.2236,"Kaweni, nan","(45.2236, -12.7714)",1142.00633608758,2012.8,898,899
pt_10.620656_-66.715195-pt_19.9608_-75.7076,pt_10.620656_-66.715195,"Camuri, Venezuela","(-66.7151951, 10.6206563)",pt_19.9608_-75.7076,"Siboney, Cuba","(-75.7076, 19.9608)",1413.6178594490743,2013.10,900,901
pt_20.0217_-75.8294-pt_18.3994_-77.1031,pt_20.0217_-75.8294,"Santiago de Cuba, Cuba","(-75.8294, 20.0217)",pt_18.3994_-77.1031,"Ochos Rios, Jamaica","(-77.1031, 18.3994)",224.02543820080248,2013.10,902,903
pt_18.4108_121.5169-grid_18.9_121.8,pt_18.4108_121.5169,"Ballesteros, Philippines","(121.5169, 18.4108)",grid_18.9_121.8,grid_18.9_121.8,"(121.8, 18.9)",61.840247380427776,2013.11,904,905
grid_18.9_121.8-pt_36.8019_140.751,grid_18.9_121.8,grid_18.9_121.8,"(121.8, 18.9)",pt_36.8019_140.751,"Kitaibaraki, Japan","(140.751, 36.8019)",2713.0834255650366,2013.11,905,906
pt_22.1597_113.5594-grid_19.4_114.5,pt_22.1597_113.5594,"Taipa, nan","(113.5594, 22.1597)",grid_19.4_114.5,grid_19.4_114.5,"(114.5, 19.4)",320.84687782285613,2013.11,907,908
grid_19.4_114.5-grid_18.9_121.8,grid_19.4_114.5,grid_19.4_114.5,"(114.5, 19.4)",grid_18.9_121.8,grid_18.9_121.8,"(121.8, 18.9)",769.8730747588371,2013.11,908,905
pt_1.3167_103.7169-grid_2.3_105.0,pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",grid_2.3_105.0,grid_2.3_105.0,"(105.0, 2.3)",179.45148366031856,2013.11,909,910
grid_2.3_105.0-grid_19.4_114.5,grid_2.3_105.0,grid_2.3_105.0,"(105.0, 2.3)",grid_19.4_114.5,grid_19.4_114.5,"(114.5, 19.4)",2155.9895030671137,2013.11,910,908
pt_3.8167_103.3333-grid_2.3_105.0,pt_3.8167_103.3333,"Kuantan, Malaysia","(103.3333, 3.8167)",grid_2.3_105.0,grid_2.3_105.0,"(105.0, 2.3)",249.90387300677602,2013.11,911,910
pt_13.511_144.809-pt_26.2122_127.6792,pt_13.511_144.809,"Tumon Bay, nan","(144.809, 13.511)",pt_26.2122_127.6792,"Naha, Japan","(127.6792, 26.2122)",2274.8455225514926,2013.12,912,913
pt_33.8834_130.8752-pt_26.2122_127.6792,pt_33.8834_130.8752,"Kitakyushu, Japan","(130.8752, 33.8834)",pt_26.2122_127.6792,"Naha, Japan","(127.6792, 26.2122)",904.3577227195653,2013.12,914,913
pt_33.8834_130.8752-pt_37.0_127.0,pt_33.8834_130.8752,"Kitakyushu, Japan","(130.8752, 33.8834)",pt_37.0_127.0,"Incheon, South Korea","(127.0, 37.0)",493.22437379531124,2013.12,914,915
pt_1.3167_103.7169-grid_7.7_109.8,pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",grid_7.7_109.8,grid_7.7_109.8,"(109.8, 7.7)",976.4875254210784,2013.1,916,917
grid_7.7_109.8-grid_15.9_115.2,grid_7.7_109.8,grid_7.7_109.8,"(109.8, 7.7)",grid_15.9_115.2,grid_15.9_115.2,"(115.2, 15.9)",1080.9712670911883,2013.1,917,918
grid_15.9_115.2-grid_18.9_117.2,grid_15.9_115.2,grid_15.9_115.2,"(115.2, 15.9)",grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",394.1916955658676,2013.1,918,919
grid_18.9_117.2-grid_19.5_117.7,grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",grid_19.5_117.7,grid_19.5_117.7,"(117.7, 19.5)",84.71180349906544,2013.1,919,920
grid_19.5_117.7-pt_34.95_139.95,grid_19.5_117.7,grid_19.5_117.7,"(117.7, 19.5)",pt_34.95_139.95,"Chikura, Japan","(139.95, 34.95)",2778.9708524396083,2013.1,920,921
pt_14.0667_120.6333-grid_15.9_115.2,pt_14.0667_120.6333,"Nasugbo, Philippines","(120.6333, 14.0667)",grid_15.9_115.2,grid_15.9_115.2,"(115.2, 15.9)",618.5621161415384,2013.1,922,918
grid_22.218262_114.204761-grid_18.9_117.2,grid_22.218262_114.204761,grid_22.218262_114.204761,"(114.2047605, 22.2182618)",grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",482.1452378055015,2013.1,923,919
pt_23.3735_116.6941-grid_19.5_117.7,pt_23.3735_116.6941,"Shantou, China","(116.6941, 23.3735)",grid_19.5_117.7,grid_19.5_117.7,"(117.7, 19.5)",441.3734667483585,2013.1,924,920
pt_4.723604_114.583744-grid_7.7_109.8,pt_4.723604_114.583744,"Telisai, nan","(114.5837436, 4.7236039)",grid_7.7_109.8,grid_7.7_109.8,"(109.8, 7.7)",623.3441169880406,2013.1,925,917
pt_25.7833_-80.2167-grid_20.9_-85.7,pt_25.7833_-80.2167,"Miami, United States","(-80.2167, 25.7833)",grid_20.9_-85.7,grid_20.9_-85.7,"(-85.7, 20.9)",778.8327018785707,2013.5,926,927
grid_20.9_-85.7-grid_20.3_-86.0,grid_20.9_-85.7,grid_20.9_-85.7,"(-85.7, 20.9)",grid_20.3_-86.0,grid_20.3_-86.0,"(-86.0, 20.3)",73.42056680569914,2013.5,927,928
grid_20.3_-86.0-pt_15.73_-88.6,grid_20.3_-86.0,grid_20.3_-86.0,"(-86.0, 20.3)",pt_15.73_-88.6,"Puerto Barrios, Guatemala","(-88.6, 15.73)",575.8459172136122,2013.5,928,929
pt_-3.7275_-38.5275-grid_18.4_-61.1,pt_-3.7275_-38.5275,"Fortaleza, Brazil","(-38.5275, -3.7275)",grid_18.4_-61.1,grid_18.4_-61.1,"(-61.1, 18.4)",3481.2653676499326,2013.5,930,931
grid_18.4_-61.1-grid_21.1_-63.8,grid_18.4_-61.1,grid_18.4_-61.1,"(-61.1, 18.4)",grid_21.1_-63.8,grid_21.1_-63.8,"(-63.8, 21.1)",411.58090451684836,2013.5,931,932
grid_21.1_-63.8-pt_30.3167_-81.65,grid_21.1_-63.8,grid_21.1_-63.8,"(-63.8, 21.1)",pt_30.3167_-81.65,"Jacksonville, United States","(-81.65, 30.3167)",2057.9965844951794,2013.5,932,933
pt_19.7958_-70.6944-pt_18.4653_-66.1167,pt_19.7958_-70.6944,"Puerto Plata, Dominican Republic","(-70.6944, 19.7958)",pt_18.4653_-66.1167,"San Juan, Puerto Rico","(-66.1167, 18.4653)",503.6063649250897,2013.5,934,935
pt_-3.7275_-38.5275-grid_-15.4_-34.1,pt_-3.7275_-38.5275,"Fortaleza, Brazil","(-38.5275, -3.7275)",grid_-15.4_-34.1,grid_-15.4_-34.1,"(-34.1, -15.4)",1379.2220502290866,2013.5,930,936
grid_-15.4_-34.1-pt_-22.9111_-43.2056,grid_-15.4_-34.1,grid_-15.4_-34.1,"(-34.1, -15.4)",pt_-22.9111_-43.2056,"Rio de Janeiro, Brazil","(-43.2056, -22.9111)",1267.5895827971972,2013.5,936,937
pt_21.1614_-86.8248-grid_20.9_-85.7,pt_21.1614_-86.8248,"Cancun , Mexico","(-86.8248, 21.1614)",grid_20.9_-85.7,grid_20.9_-85.7,"(-85.7, 20.9)",120.45028277543244,2013.5,938,927
pt_10.4236_-75.5253-grid_20.3_-86.0,pt_10.4236_-75.5253,"Cartagena, Colombia","(-75.5253, 10.4236)",grid_20.3_-86.0,grid_20.3_-86.0,"(-86.0, 20.3)",1566.877160896768,2013.5,939,928
pt_10.9833_-74.8019-grid_18.3_-61.2,pt_10.9833_-74.8019,"Baranqquila, Colombia","(-74.8019, 10.9833)",grid_18.3_-61.2,grid_18.3_-61.2,"(-61.2, 18.3)",1672.825875495207,2013.5,940,941
grid_18.3_-61.2-grid_18.4_-61.1,grid_18.3_-61.2,grid_18.3_-61.2,"(-61.2, 18.3)",grid_18.4_-61.1,grid_18.4_-61.1,"(-61.1, 18.4)",15.304337915815399,2013.5,941,931
pt_18.4653_-66.1167-grid_21.1_-63.8,pt_18.4653_-66.1167,"San Juan, Puerto Rico","(-66.1167, 18.4653)",grid_21.1_-63.8,grid_21.1_-63.8,"(-63.8, 21.1)",379.4594305166421,2013.5,935,932
pt_-12.9831_-38.4928-grid_-15.4_-34.1,pt_-12.9831_-38.4928,"Salvador da Bahia, Brazil","(-38.4928, -12.9831)",grid_-15.4_-34.1,grid_-15.4_-34.1,"(-34.1, -15.4)",544.3382143403215,2013.5,942,936
pt_19.7958_-70.6944-grid_20.08_-65.12,pt_19.7958_-70.6944,"Puerto Plata, Dominican Republic","(-70.6944, 19.7958)",grid_20.08_-65.12,grid_20.08_-65.12,"(-65.12, 20.080000000000002)",584.393041696273,2013.5,934,943
grid_20.08_-65.12-grid_18.3_-61.2,grid_20.08_-65.12,grid_20.08_-65.12,"(-65.12, 20.080000000000002)",grid_18.3_-61.2,grid_18.3_-61.2,"(-61.2, 18.3)",456.9105705456971,2013.5,943,941
pt_34.7289_33.3378-pt_34.4367_35.8344,pt_34.7289_33.3378,"Pentaskhinos, Cyprus","(33.3378, 34.7289)",pt_34.4367_35.8344,"Tripoli, Lebanon","(35.8344, 34.4367)",231.3365290196345,2013.6,944,945
pt_25.1667_121.4333-pt_26.0769_119.2917,pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",pt_26.0769_119.2917,"Fuzhou, China","(119.2917, 26.0769)",237.5505522002835,2013.8,946,947
pt_-21.1347_-175.2083-pt_-18.1333_178.4333,pt_-21.1347_-175.2083,"Nuku'alofa, nan","(-175.2083, -21.1347)",pt_-18.1333_178.4333,"Suva, nan","(178.4333, -18.1333)",744.9654936857645,2013.9,948,949
pt_56.45_9.4-pt_58.1467_7.9956,pt_56.45_9.4,"Tjele, Denmark","(9.4, 56.45)",pt_58.1467_7.9956,"Kristiansand, Norway","(7.9956, 58.1467)",207.04297301936694,2014.10,950,951
pt_-17.7333_168.3167-pt_-18.1333_178.4333,pt_-17.7333_168.3167,"Port Vila, nan","(168.3167, -17.7333)",pt_-18.1333_178.4333,"Suva, nan","(178.4333, -18.1333)",1072.579275674948,2014.1,952,953
pt_45.3386_36.4681-pt_45.423491_37.0,pt_45.3386_36.4681,"Kerch, Ukraine","(36.4681, 45.3386)",pt_45.423491_37.0,"Ilyich, Russia","(37.0, 45.423491)",42.71462181758964,2014.4,954,955
pt_37.6517_12.5875-pt_36.8475_11.0939,pt_37.6517_12.5875,"Mazara de Vallo, Italy","(12.5875, 37.6517)",pt_36.8475_11.0939,"Kelibia, Tunisia","(11.0939, 36.8475)",159.76293520573108,2014.5,956,957
pt_51.3_-3.011-grid_50.7_-8.1,pt_51.3_-3.011,"Brean, Great Britain","(-3.011, 51.3)",grid_50.7_-8.1,grid_50.7_-8.1,"(-8.1, 50.7)",363.3397599038399,2015.11,958,959
grid_50.7_-8.1-pt_44.6478_-63.5714,grid_50.7_-8.1,grid_50.7_-8.1,"(-8.1, 50.7)",pt_44.6478_-63.5714,"Halifax, Canada","(-63.5714, 44.6478)",4119.7108912876865,2015.11,959,960
pt_51.9_-8.4731-grid_50.7_-8.1,pt_51.9_-8.4731,"Cork, Ireland","(-8.4731, 51.9)",grid_50.7_-8.1,grid_50.7_-8.1,"(-8.1, 50.7)",136.01657930636657,2015.11,961,959
pt_6.45_3.4-pt_2.95_9.9167,pt_6.45_3.4,"Lagos, Nigeria","(3.4, 6.45)",pt_2.95_9.9167,"Kribi, Cameroon","(9.9167, 2.95)",819.9856364965849,2015.5,962,963
pt_18.4167_-64.5833-pt_30.3167_-81.65,pt_18.4167_-64.5833,"Tortola, nan","(-64.5833, 18.4167)",pt_30.3167_-81.65,"Jacksonville, United States","(-81.65, 30.3167)",2171.3262411357337,2015.9,964,965
pt_18.4394_-66.01-pt_18.4167_-64.5833,pt_18.4394_-66.01,"Isla Verde, Puerto Rico","(-66.01, 18.4394)",pt_18.4167_-64.5833,"Tortola, nan","(-64.5833, 18.4167)",150.74644256151578,2015.9,966,964
pt_9.443_-79.7545-grid_13.1_-78.0,pt_9.443_-79.7545,"Maria Chiquita, Panama","(-79.7545, 9.443)",grid_13.1_-78.0,grid_13.1_-78.0,"(-78.0, 13.1)",447.5777482703882,2015.9,967,968
grid_13.1_-78.0-grid_16.0_-71.0,grid_13.1_-78.0,grid_13.1_-78.0,"(-78.0, 13.1)",grid_16.0_-71.0,grid_16.0_-71.0,"(-71.0, 16.0)",819.6910537817791,2015.9,968,969
grid_16.0_-71.0-pt_18.4167_-64.5833,grid_16.0_-71.0,grid_16.0_-71.0,"(-71.0, 16.0)",pt_18.4167_-64.5833,"Tortola, nan","(-64.5833, 18.4167)",732.9722338177556,2015.9,969,964
pt_-0.95_-80.7162-pt_8.9571_-79.5593,pt_-0.95_-80.7162,"Manta, Ecuador","(-80.7162, -0.95)",pt_8.9571_-79.5593,"Balboa, Panama","(-79.5593, 8.9571)",1103.0395342527372,2015.9,970,971
pt_12.0_-69.0-pt_13.0_-70.0,pt_12.0_-69.0,"Tera Cora, nan","(-69.0, 12.0)",pt_13.0_-70.0,"Hudishibana, nan","(-70.0, 13.0)",155.090444205422,2015.9,972,973
pt_13.0_-70.0-grid_16.0_-71.0,pt_13.0_-70.0,"Hudishibana, nan","(-70.0, 13.0)",grid_16.0_-71.0,grid_16.0_-71.0,"(-71.0, 16.0)",348.9928231928199,2015.9,973,969
pt_10.4236_-75.5253-grid_13.1_-78.0,pt_10.4236_-75.5253,"Cartagena, Colombia","(-75.5253, 10.4236)",grid_13.1_-78.0,grid_13.1_-78.0,"(-78.0, 13.1)",400.4953078115217,2015.9,974,968
pt_35.0_129.04747-grid_33.5_128.5,pt_35.0_129.04747,"Pusan, South Korea","(129.04747, 35.0)",grid_33.5_128.5,grid_33.5_128.5,"(128.5, 33.5)",173.86351150775383,2016.10,975,976
grid_33.5_128.5-grid_29.9_127.6,grid_33.5_128.5,grid_33.5_128.5,"(128.5, 33.5)",grid_29.9_127.6,grid_29.9_127.6,"(127.6, 29.9)",408.1842005152879,2016.10,976,977
grid_29.9_127.6-grid_29.6_127.5,grid_29.9_127.6,grid_29.9_127.6,"(127.6, 29.9)",grid_29.6_127.5,grid_29.6_127.5,"(127.5, 29.6)",34.63265834575636,2016.10,977,978
grid_29.6_127.5-grid_24.2_125.2,grid_29.6_127.5,grid_29.6_127.5,"(127.5, 29.6)",grid_24.2_125.2,grid_24.2_125.2,"(125.2, 24.2)",640.4212530297339,2016.10,978,979
grid_24.2_125.2-grid_19.5_119.5,grid_24.2_125.2,grid_24.2_125.2,"(125.2, 24.2)",grid_19.5_119.5,grid_19.5_119.5,"(119.5, 19.5)",785.9288505696168,2016.10,979,980
grid_19.5_119.5-grid_18.7_116.9,grid_19.5_119.5,grid_19.5_119.5,"(119.5, 19.5)",grid_18.7_116.9,grid_18.7_116.9,"(116.9, 18.7)",287.5643770201509,2016.10,980,981
grid_18.7_116.9-grid_9.4_110.7,grid_18.7_116.9,grid_18.7_116.9,"(116.9, 18.7)",grid_9.4_110.7,grid_9.4_110.7,"(110.7, 9.4)",1227.2079065034582,2016.10,981,982
grid_9.4_110.7-pt_3.8167_103.3333,grid_9.4_110.7,grid_9.4_110.7,"(110.7, 9.4)",pt_3.8167_103.3333,"Kuantan, Malaysia","(103.3333, 3.8167)",1021.931131294553,2016.10,982,983
pt_36.1167_120.4-grid_33.5_128.5,pt_36.1167_120.4,"Qingdao, China","(120.4, 36.1167)",grid_33.5_128.5,grid_33.5_128.5,"(128.5, 33.5)",795.6409787782326,2016.10,984,976
pt_34.0_137.0-grid_29.6_127.5,pt_34.0_137.0,"Shima, Japan","(137.0, 34.0)",grid_29.6_127.5,grid_29.6_127.5,"(127.5, 29.6)",1022.7373739005668,2016.10,985,978
pt_31.631339_121.533777-grid_29.9_127.6,pt_31.631339_121.533777,"Chongming, China","(121.533777, 31.631339)",grid_29.9_127.6,grid_29.9_127.6,"(127.6, 29.9)",611.5490099169106,2016.10,986,977
pt_24.85_121.8167-grid_24.2_125.2,pt_24.85_121.8167,"Toucheng, Taiwan","(121.8167, 24.85)",grid_24.2_125.2,grid_24.2_125.2,"(125.2, 24.2)",350.312710070335,2016.10,987,979
pt_22.0_114.0-grid_18.7_116.9,pt_22.0_114.0,"Cape D'Aguilar, China","(114.0, 22.0)",grid_18.7_116.9,grid_18.7_116.9,"(116.9, 18.7)",474.4710281021926,2016.10,988,981
pt_17.0_120.0-grid_19.5_119.5,pt_17.0_120.0,"La Union, Philippines","(120.0, 17.0)",grid_19.5_119.5,grid_19.5_119.5,"(119.5, 19.5)",281.7144345591446,2016.10,989,980
pt_10.4042_107.1417-grid_9.4_110.7,pt_10.4042_107.1417,"Vung Tau, Vietnam","(107.1417, 10.4042)",grid_9.4_110.7,grid_9.4_110.7,"(110.7, 9.4)",405.73778593178156,2016.10,990,982
pt_7.2061_100.5967-pt_3.8167_103.3333,pt_7.2061_100.5967,"Songkhla, Thailand","(100.5967, 7.2061)",pt_3.8167_103.3333,"Kuantan, Malaysia","(103.3333, 3.8167)",482.0922458419921,2016.10,991,983
pt_1.3167_103.7169-pt_3.8167_103.3333,pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",pt_3.8167_103.3333,"Kuantan, Malaysia","(103.3333, 3.8167)",279.7133603328073,2016.10,992,983
pt_19.97094_-75.143458-pt_25.7833_-80.2167,pt_19.97094_-75.143458,"Guantanamo Bay, Cuba","(-75.143458, 19.97094)",pt_25.7833_-80.2167,"Miami, United States","(-80.2167, 25.7833)",827.61927868572,2016.11,993,994
pt_52.8_-8.45-pt_40.7969_-72.8711,pt_52.8_-8.45,"Killala, Ireland","(-8.45, 52.8)",pt_40.7969_-72.8711,"Shirley, United States","(-72.8711, 40.7969)",4917.407641655434,2016.1,995,996
pt_33.8664_-118.3997-pt_21.4706_-158.2142,pt_33.8664_-118.3997,"Hermosa Beach, United States","(-118.3997, 33.8664)",pt_21.4706_-158.2142,"Makaha, nan","(-158.2142, 21.4706)",4131.298229544169,2016.2,997,998
pt_13.4608_144.6908-pt_21.4706_-158.2142,pt_13.4608_144.6908,"Piti, nan","(144.6908, 13.4608)",pt_21.4706_-158.2142,"Makaha, nan","(-158.2142, 21.4706)",6097.986841020295,2016.2,999,998
pt_7.0667_125.6-grid_5.7_126.1,pt_7.0667_125.6,"Davao, Philippines","(125.6, 7.0667)",grid_5.7_126.1,grid_5.7_126.1,"(126.1, 5.7)",160.94509960382106,2016.2,1000,1001
grid_5.7_126.1-pt_1.4931_124.8413,grid_5.7_126.1,grid_5.7_126.1,"(126.1, 5.7)",pt_1.4931_124.8413,"Manado, Indonesia","(124.8413, 1.4931)",485.7511471045706,2016.2,1001,1002
pt_13.4608_144.6908-grid_5.7_126.1,pt_13.4608_144.6908,"Piti, nan","(144.6908, 13.4608)",grid_5.7_126.1,grid_5.7_126.1,"(126.1, 5.7)",2212.2329485193654,2016.2,999,1001
pt_5.4145_100.3292-pt_1.3167_103.7169,pt_5.4145_100.3292,"Penang, Malaysia","(100.3292, 5.4145)",pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",589.0631215489028,2016.3,1003,1004
pt_5.4145_100.3292-grid_11.5_86.7,pt_5.4145_100.3292,"Penang, Malaysia","(100.3292, 5.4145)",grid_11.5_86.7,grid_11.5_86.7,"(86.7, 11.5)",1644.0617523723647,2016.3,1003,1005
grid_11.5_86.7-pt_13.0825_80.275,grid_11.5_86.7,grid_11.5_86.7,"(86.7, 11.5)",pt_13.0825_80.275,"Chennai, India","(80.275, 13.0825)",720.4893864559086,2016.3,1005,1006
pt_25.0_56.0-grid_24.4_57.9,pt_25.0_56.0,"Fujairah, United Arab Emirates","(56.0, 25.0)",grid_24.4_57.9,grid_24.4_57.9,"(57.9, 24.4)",203.42816907321034,2016.3,1007,1008
grid_24.4_57.9-grid_16.2_67.7,grid_24.4_57.9,grid_24.4_57.9,"(57.9, 24.4)",grid_16.2_67.7,grid_16.2_67.7,"(67.7, 16.2)",1367.1250434844267,2016.3,1008,1009
grid_16.2_67.7-grid_4.3_77.2,grid_16.2_67.7,grid_16.2_67.7,"(67.7, 16.2)",grid_4.3_77.2,grid_4.3_77.2,"(77.2, 4.3)",1676.7518848477464,2016.3,1009,1010
grid_4.3_77.2-grid_11.5_86.7,grid_4.3_77.2,grid_4.3_77.2,"(77.2, 4.3)",grid_11.5_86.7,grid_11.5_86.7,"(86.7, 11.5)",1315.2611251224232,2016.3,1010,1005
pt_7.0_80.0-grid_4.3_77.2,pt_7.0_80.0,"Ratmalana, Sri Lanka","(80.0, 7.0)",grid_4.3_77.2,grid_4.3_77.2,"(77.2, 4.3)",430.52268033536495,2016.3,1011,1010
pt_23.7092_57.8869-grid_24.4_57.9,pt_23.7092_57.8869,"Barka, Oman","(57.8869, 23.7092)",grid_24.4_57.9,grid_24.4_57.9,"(57.9, 24.4)",76.52392915054429,2016.3,1012,1008
pt_19.0758_72.8775-grid_16.2_67.7,pt_19.0758_72.8775,"Mumbai, India","(72.8775, 19.0758)",grid_16.2_67.7,grid_16.2_67.7,"(67.7, 16.2)",634.8841139629316,2016.3,1013,1009
pt_25.1667_121.4333-grid_31.5_138.5,pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",grid_31.5_138.5,grid_31.5_138.5,"(138.5, 31.5)",1811.9800560869496,2016.5,1014,1015
grid_31.5_138.5-pt_43.0_-124.0,grid_31.5_138.5,grid_31.5_138.5,"(138.5, 31.5)",pt_43.0_-124.0,"Bandon, United States","(-124.0, 43.0)",8251.109169283616,2016.5,1015,1016
pt_34.0_137.0-grid_31.5_138.5,pt_34.0_137.0,"Shima, Japan","(137.0, 34.0)",grid_31.5_138.5,grid_31.5_138.5,"(138.5, 31.5)",310.8397157606972,2016.5,1017,1015
pt_60.1708_24.9375-pt_54.0833_12.1333,pt_60.1708_24.9375,"Helsinki, Finland","(24.9375, 60.1708)",pt_54.0833_12.1333,"Rostock, Germany","(12.1333, 54.0833)",1026.912093161526,2016.7,1018,1019
pt_-11.9208_43.4811-pt_-11.7036_43.2536,pt_-11.9208_43.4811,"Chindini, nan","(43.4811, -11.9208)",pt_-11.7036_43.2536,"Moroni, nan","(43.2536, -11.7036)",34.52462829733744,2016.9,1020,1021
pt_-12.1675_44.3939-pt_-12.7814_45.2317,pt_-12.1675_44.3939,"Mutsamudu, nan","(44.3939, -12.1675)",pt_-12.7814_45.2317,"Mamoudzou, nan","(45.2317, -12.7814)",113.60880535235493,2016.9,1022,1023
pt_-37.8_174.871-pt_-34.0_151.215822,pt_-37.8_174.871,"Raglan, New Zealand","(174.871, -37.8)",pt_-34.0_151.215822,"Oxford Flats, Australia","(151.215822, -34.0)",2170.590597794901,2017.10,1024,1025
pt_15.0_146.0-grid_14.1_145.1,pt_15.0_146.0,"Sugar Dock, nan","(146.0, 15.0)",grid_14.1_145.1,grid_14.1_145.1,"(145.1, 14.1)",139.01056307718508,2017.11,1026,1027
grid_14.1_145.1-pt_13.4608_144.6908,grid_14.1_145.1,grid_14.1_145.1,"(145.1, 14.1)",pt_13.4608_144.6908,"Piti, nan","(144.6908, 13.4608)",83.4217834188168,2017.11,1027,1028
pt_14.0_145.0-grid_14.1_145.1,pt_14.0_145.0,"Sasanlagu, nan","(145.0, 14.0)",grid_14.1_145.1,grid_14.1_145.1,"(145.1, 14.1)",15.462030394311506,2017.11,1029,1027
pt_31.0_30.0-grid_33.9_23.4,pt_31.0_30.0,"Abu Talat, Egypt","(30.0, 31.0)",grid_33.9_23.4,grid_33.9_23.4,"(23.4, 33.9)",698.7488384105064,2017.13,1030,1031
grid_33.9_23.4-grid_35.1_19.2,grid_33.9_23.4,grid_33.9_23.4,"(23.4, 33.9)",grid_35.1_19.2,grid_35.1_19.2,"(19.2, 35.1)",408.00959447111126,2017.13,1031,1032
grid_35.1_19.2-pt_43.2967_5.3764,grid_35.1_19.2,grid_35.1_19.2,"(19.2, 35.1)",pt_43.2967_5.3764,"Marseille, France","(5.3764, 43.2967)",1497.992547564399,2017.13,1032,1033
pt_29.0_33.0-pt_31.0_30.0,pt_29.0_33.0,"Zafarana, Egypt","(33.0, 29.0)",pt_31.0_30.0,"Abu Talat, Egypt","(30.0, 31.0)",364.57883145153835,2017.13,1034,1030
pt_29.0_33.0-grid_29.0_35.0,pt_29.0_33.0,"Zafarana, Egypt","(33.0, 29.0)",grid_29.0_35.0,grid_29.0_35.0,"(35.0, 29.0)",194.87549076710846,2017.13,1034,1035
grid_29.0_35.0-grid_25.4_56.3,grid_29.0_35.0,grid_29.0_35.0,"(35.0, 29.0)",grid_25.4_56.3,grid_25.4_56.3,"(56.3, 25.4)",2144.610747556029,2017.13,1035,1036
grid_25.4_56.3-grid_19.0_70.0,grid_25.4_56.3,grid_25.4_56.3,"(56.3, 25.4)",grid_19.0_70.0,grid_19.0_70.0,"(70.0, 19.0)",1579.0802982903995,2017.13,1036,1037
grid_19.0_70.0-pt_19.0758_72.8775,grid_19.0_70.0,grid_19.0_70.0,"(70.0, 19.0)",pt_19.0758_72.8775,"Mumbai, India","(72.8775, 19.0758)",303.0218633313242,2017.13,1037,1038
pt_25.285633_51.526416-pt_25.0_56.0,pt_25.285633_51.526416,"Doha, Qatar","(51.526416, 25.285633)",pt_25.0_56.0,"Fujairah, United Arab Emirates","(56.0, 25.0)",452.1722192896403,2017.13,1039,1040
pt_7.0_99.72-pt_7.2061_100.5967,pt_7.0_99.72,"Satun, Thailand","(99.72, 7.0)",pt_7.2061_100.5967,"Songkhla, Thailand","(100.5967, 7.2061)",99.4956102823164,2017.13,1041,1042
pt_7.2061_100.5967-pt_22.0_114.0,pt_7.2061_100.5967,"Songkhla, Thailand","(100.5967, 7.2061)",pt_22.0_114.0,"Cape D'Aguilar, China","(114.0, 22.0)",2179.5988117901547,2017.13,1042,1043
pt_41.1253_16.8667-grid_35.1_19.2,pt_41.1253_16.8667,"Bari, Italy","(16.8667, 41.1253)",grid_35.1_19.2,grid_35.1_19.2,"(19.2, 35.1)",699.3245098683934,2017.13,1044,1032
pt_35.5167_24.0167-grid_33.9_23.4,pt_35.5167_24.0167,"Chania, Greece","(24.0167, 35.5167)",grid_33.9_23.4,grid_33.9_23.4,"(23.4, 33.9)",188.03564267868651,2017.13,1045,1031
pt_25.0_56.0-grid_25.4_56.3,pt_25.0_56.0,"Fujairah, United Arab Emirates","(56.0, 25.0)",grid_25.4_56.3,grid_25.4_56.3,"(56.3, 25.4)",53.64331582679145,2017.13,1040,1036
pt_21.5428_39.1728-grid_29.0_35.0,pt_21.5428_39.1728,"Jeddah, Saudi Arabia","(39.1728, 21.5428)",grid_29.0_35.0,grid_29.0_35.0,"(35.0, 29.0)",926.6413538604116,2017.13,1046,1035
pt_11.599721_43.146057-grid_29.0_35.0,pt_11.599721_43.146057,"Djibouti City, Djibouti","(43.146057, 11.599721)",grid_29.0_35.0,grid_29.0_35.0,"(35.0, 29.0)",2104.086186554313,2017.13,1047,1035
pt_12.8_45.0333-grid_29.0_35.0,pt_12.8_45.0333,"Aden, Yemen","(45.0333, 12.8)",grid_29.0_35.0,grid_29.0_35.0,"(35.0, 29.0)",2072.713673812126,2017.13,1048,1035
pt_7.0_99.72-grid_7.0_99.5,pt_7.0_99.72,"Satun, Thailand","(99.72, 7.0)",grid_7.0_99.5,grid_7.0_99.5,"(99.5, 7.0)",24.30894935890686,2017.13,1041,1049
